Run,Temps,A,B,AB,ABA,ABAB 
0,504.231,0.58,0.49,0,0,0
0,504.322,0.59,0.49,0,0,0
0,504.391,0.6,0.49,0,0,0
0,504.419,0.61,0.49,0,0,0
0,504.533,0.61,0.5,0,0,0
0,504.608,0.62,0.5,0,0,0
0,504.699,0.63,0.5,0,0,0
0,504.759,0.63,0.51,0,0,0
0,504.807,0.62,0.51,0,0,0
0,504.847,0.62,0.52,0,0,0
0,504.933,0.63,0.52,0,0,0
0,504.95,0.62,0.52,0,0,0
0,505.014,0.61,0.52,0,0,0
0,505.079,0.61,0.53,0,0,0
0,505.223,0.61,0.52,0,0,0
0,505.229,0.62,0.52,0,0,0
0,505.264,0.62,0.51,0,0,0
0,505.268,0.62,0.5,0,0,0
0,505.273,0.63,0.5,0,0,0
0,505.303,0.62,0.5,0,0,0
0,505.306,0.61,0.5,0,0,0
0,505.333,0.61,0.51,0,0,0
0,505.355,0.6,0.51,0,0,0
0,505.419,0.59,0.51,0,0,0
0,505.566,0.59,0.5,0,0,0
0,505.578,0.59,0.49,0,0,0
0,505.683,0.59,0.5,0,0,0
0,505.766,0.58,0.5,0,0,0
0,505.924,0.58,0.51,0,0,0
0,505.935,0.58,0.5,0,0,0
0,505.988,0.57,0.5,0,0,0
0,505.99,0.58,0.5,0,0,0
0,506.009,0.57,0.5,0,0,0
0,506.14,0.57,0.49,0,0,0
0,506.206,0.57,0.5,0,0,0
0,506.255,0.58,0.5,0,0,0
0,506.257,0.59,0.5,0,0,0
0,506.328,0.59,0.49,0,0,0
0,506.385,0.6,0.49,0,0,0
0,506.442,0.6,0.5,0,0,0
0,506.492,0.6,0.51,0,0,0
0,506.499,0.6,0.52,0,0,0
0,506.529,0.59,0.52,0,0,0
0,506.704,0.59,0.53,0,0,0
0,506.718,0.59,0.52,0,0,0
0,506.776,0.6,0.52,0,0,0
0,506.834,0.6,0.53,0,0,0
0,506.841,0.61,0.53,0,0,0
0,506.854,0.61,0.52,0,0,0
0,506.948,0.61,0.53,0,0,0
0,507.021,0.61,0.52,0,0,0
0,507.193,0.62,0.52,0,0,0
0,507.196,0.63,0.52,0,0,0
0,507.281,0.64,0.52,0,0,0
0,507.296,0.65,0.52,0,0,0
0,507.309,0.65,0.51,0,0,0
0,507.316,0.65,0.52,0,0,0
0,507.447,0.64,0.52,0,0,0
0,507.464,0.63,0.52,0,0,0
0,507.56,0.63,0.53,0,0,0
0,507.595,0.63,0.52,0,0,0
0,507.61,0.63,0.51,0,0,0
0,507.627,0.62,0.51,0,0,0
0,507.631,0.63,0.51,0,0,0
0,507.716,0.63,0.5,0,0,0
0,507.775,0.63,0.51,0,0,0
0,507.779,0.62,0.51,0,0,0
0,507.83,0.62,0.5,0,0,0
0,507.881,0.62,0.51,0,0,0
0,508.017,0.62,0.52,0,0,0
0,508.047,0.62,0.51,0,0,0
0,508.101,0.62,0.5,0,0,0
0,508.121,0.61,0.5,0,0,0
0,508.164,0.61,0.49,0,0,0
0,508.243,0.62,0.49,0,0,0
0,508.246,0.62,0.5,0,0,0
0,508.301,0.61,0.5,0,0,0
0,508.356,0.62,0.5,0,0,0
0,508.371,0.62,0.51,0,0,0
0,508.474,0.61,0.51,0,0,0
0,508.506,0.6,0.51,0,0,0
0,508.566,0.59,0.51,0,0,0
0,508.599,0.59,0.5,0,0,0
0,508.599,0.59,0.49,0,0,0
0,508.645,0.59,0.48,0,0,0
0,508.655,0.58,0.48,0,0,0
0,508.719,0.59,0.48,0,0,0
0,508.825,0.58,0.48,0,0,0
0,508.86,0.57,0.48,0,0,0
0,508.968,0.57,0.49,0,0,0
0,509.015,0.56,0.49,0,0,0
0,509.02,0.55,0.49,0,0,0
0,509.106,0.55,0.48,0,0,0
0,509.129,0.54,0.48,0,0,0
0,509.149,0.55,0.48,0,0,0
0,509.176,0.54,0.48,0,0,0
0,509.188,0.54,0.47,0,0,0
0,509.25,0.55,0.47,0,0,0
0,509.255,0.55,0.48,0,0,0
0,509.318,0.55,0.47,0,0,0
0,509.388,0.55,0.46,0,0,0
0,509.457,0.55,0.47,0,0,0
0,509.561,0.54,0.47,0,0,0
0,509.599,0.54,0.46,0,0,0
0,509.612,0.55,0.46,0,0,0
0,509.632,0.55,0.45,0,0,0
0,509.659,0.56,0.45,0,0,0
0,509.701,0.55,0.45,0,0,0
0,509.74,0.54,0.45,0,0,0
0,509.75,0.54,0.46,0,0,0
0,509.772,0.54,0.47,0,0,0
0,509.86,0.53,0.47,0,0,0
0,509.904,0.52,0.47,0,0,0
0,509.985,0.52,0.48,0,0,0
0,510.013,0.52,0.47,0,0,0
0,510.043,0.52,0.46,0,0,0
0,510.072,0.52,0.47,0,0,0
0,510.097,0.51,0.47,0,0,0
0,510.28,0.5,0.47,0,0,0
0,510.456,0.51,0.47,0,0,0
0,510.478,0.51,0.46,0,0,0
0,510.51,0.51,0.47,0,0,0
0,510.516,0.52,0.47,0,0,0
0,510.536,0.51,0.47,0,0,0
0,510.559,0.5,0.47,0,0,0
0,510.602,0.5,0.46,0,0,0
0,510.62,0.5,0.47,0,0,0
0,510.625,0.5,0.48,0,0,0
0,510.669,0.51,0.48,0,0,0
0,510.733,0.51,0.47,0,0,0
0,510.835,0.5,0.47,0,0,0
0,510.915,0.51,0.47,0,0,0
0,510.978,0.5,0.47,0,0,0
0,511.042,0.51,0.47,0,0,0
0,511.123,0.52,0.47,0,0,0
0,511.162,0.51,0.47,0,0,0
0,511.243,0.52,0.47,0,0,0
0,511.27,0.52,0.48,0,0,0
0,511.284,0.51,0.48,0,0,0
0,511.289,0.51,0.47,0,0,0
0,511.29,0.52,0.47,0,0,0
0,511.322,0.52,0.48,0,0,0
0,511.416,0.53,0.48,0,0,0
0,511.543,0.53,0.47,0,0,0
0,511.566,0.54,0.47,0,0,0
0,511.696,0.53,0.47,0,0,0
0,511.735,0.52,0.47,0,0,0
0,511.792,0.53,0.47,0,0,0
0,511.802,0.53,0.46,0,0,0
0,511.822,0.53,0.47,0,0,0
0,511.827,0.54,0.47,0,0,0
0,512.05,0.53,0.47,0,0,0
0,512.281,0.52,0.47,0,0,0
0,512.393,0.51,0.47,0,0,0
0,512.571,0.52,0.47,0,0,0
0,512.672,0.51,0.47,0,0,0
0,512.725,0.51,0.48,0,0,0
0,512.755,0.52,0.48,0,0,0
0,512.801,0.52,0.49,0,0,0
0,512.81,0.52,0.5,0,0,0
0,512.818,0.53,0.5,0,0,0
0,512.896,0.54,0.5,0,0,0
0,512.947,0.55,0.5,0,0,0
0,512.979,0.56,0.5,0,0,0
0,513.02,0.55,0.5,0,0,0
0,513.234,0.54,0.5,0,0,0
0,513.261,0.54,0.51,0,0,0
0,513.36,0.54,0.52,0,0,0
0,513.397,0.55,0.52,0,0,0
0,513.477,0.55,0.53,0,0,0
0,513.505,0.55,0.52,0,0,0
0,513.505,0.56,0.52,0,0,0
0,513.513,0.55,0.52,0,0,0
0,513.565,0.55,0.53,0,0,0
0,513.567,0.55,0.54,0,0,0
0,513.644,0.55,0.55,0,0,0
0,513.677,0.55,0.54,0,0,0
0,513.703,0.54,0.54,0,0,0
0,513.792,0.54,0.53,0,0,0
0,513.794,0.53,0.53,0,0,0
0,513.836,0.53,0.52,0,0,0
0,513.925,0.54,0.52,0,0,0
0,514.014,0.55,0.52,0,0,0
0,514.019,0.56,0.52,0,0,0
0,514.025,0.56,0.51,0,0,0
0,514.034,0.56,0.5,0,0,0
0,514.089,0.57,0.5,0,0,0
0,514.094,0.58,0.5,0,0,0
0,514.138,0.59,0.5,0,0,0
0,514.163,0.59,0.51,0,0,0
0,514.214,0.59,0.5,0,0,0
0,514.235,0.59,0.49,0,0,0
0,514.277,0.6,0.49,0,0,0
0,514.329,0.6,0.5,0,0,0
0,514.357,0.59,0.5,0,0,0
0,514.375,0.58,0.5,0,0,0
0,514.402,0.58,0.51,0,0,0
0,514.414,0.58,0.52,0,0,0
0,514.418,0.58,0.51,0,0,0
0,514.421,0.59,0.51,0,0,0
0,514.47,0.58,0.51,0,0,0
0,514.513,0.57,0.51,0,0,0
0,514.516,0.56,0.51,0,0,0
0,514.646,0.56,0.52,0,0,0
0,514.705,0.56,0.51,0,0,0
0,514.723,0.56,0.52,0,0,0
0,514.84,0.55,0.52,0,0,0
0,514.907,0.56,0.52,0,0,0
0,514.976,0.57,0.52,0,0,0
0,515.021,0.57,0.53,0,0,0
0,515.037,0.57,0.54,0,0,0
0,515.099,0.57,0.53,0,0,0
0,515.108,0.58,0.53,0,0,0
0,515.141,0.58,0.54,0,0,0
0,515.211,0.57,0.54,0,0,0
0,515.259,0.57,0.53,0,0,0
0,515.269,0.57,0.54,0,0,0
0,515.276,0.57,0.55,0,0,0
0,515.285,0.56,0.55,0,0,0
0,515.302,0.56,0.54,0,0,0
0,515.326,0.57,0.54,0,0,0
0,515.369,0.58,0.54,0,0,0
0,515.414,0.57,0.54,0,0,0
0,515.541,0.58,0.54,0,0,0
0,515.633,0.59,0.54,0,0,0
0,515.639,0.59,0.53,0,0,0
0,515.67,0.59,0.52,0,0,0
0,515.67,0.6,0.52,0,0,0
0,515.704,0.6,0.51,0,0,0
0,515.718,0.61,0.51,0,0,0
0,515.725,0.61,0.52,0,0,0
0,515.735,0.62,0.52,0,0,0
0,515.741,0.62,0.51,0,0,0
0,515.767,0.62,0.52,0,0,0
0,515.785,0.61,0.52,0,0,0
0,515.806,0.61,0.51,0,0,0
0,515.838,0.61,0.5,0,0,0
0,515.965,0.62,0.5,0,0,0
0,516.001,0.62,0.49,0,0,0
0,516.024,0.61,0.49,0,0,0
0,516.073,0.61,0.48,0,0,0
0,516.095,0.61,0.47,0,0,0
0,516.115,0.6,0.47,0,0,0
0,516.155,0.59,0.47,0,0,0
0,516.195,0.59,0.48,0,0,0
0,516.254,0.59,0.47,0,0,0
0,516.297,0.58,0.47,0,0,0
0,516.31,0.58,0.48,0,0,0
0,516.336,0.57,0.48,0,0,0
0,516.367,0.56,0.48,0,0,0
0,516.37,0.55,0.48,0,0,0
0,516.395,0.54,0.48,0,0,0
0,516.462,0.53,0.48,0,0,0
0,516.506,0.54,0.48,0,0,0
0,516.564,0.53,0.48,0,0,0
0,516.578,0.52,0.48,0,0,0
0,516.583,0.52,0.47,0,0,0
0,516.627,0.52,0.46,0,0,0
0,516.632,0.52,0.47,0,0,0
0,516.642,0.53,0.47,0,0,0
0,516.684,0.53,0.48,0,0,0
0,516.699,0.54,0.48,0,0,0
0,516.777,0.53,0.48,0,0,0
0,516.942,0.52,0.48,0,0,0
0,516.961,0.52,0.49,0,0,0
0,516.983,0.53,0.49,0,0,0
0,516.988,0.54,0.49,0,0,0
0,516.999,0.54,0.5,0,0,0
0,517.03,0.54,0.49,0,0,0
0,517.103,0.54,0.48,0,0,0
0,517.119,0.55,0.48,0,0,0
0,517.133,0.55,0.47,0,0,0
0,517.185,0.54,0.47,0,0,0
0,517.201,0.53,0.47,0,0,0
0,517.233,0.53,0.46,0,0,0
0,517.265,0.52,0.46,0,0,0
0,517.301,0.51,0.46,0,0,0
0,517.325,0.52,0.46,0,0,0
0,517.364,0.52,0.47,0,0,0
0,517.379,0.53,0.47,0,0,0
0,517.42,0.53,0.46,0,0,0
0,517.456,0.53,0.47,0,0,0
0,517.464,0.52,0.47,0,0,0
0,517.542,0.51,0.47,0,0,0
0,517.567,0.52,0.47,0,0,0
0,517.648,0.51,0.47,0,0,0
0,517.68,0.52,0.47,0,0,0
0,517.688,0.51,0.47,0,0,0
0,517.745,0.52,0.47,0,0,0
0,517.851,0.52,0.48,0,0,0
0,517.886,0.52,0.49,0,0,0
0,517.909,0.52,0.5,0,0,0
0,517.938,0.52,0.51,0,0,0
0,517.941,0.53,0.51,0,0,0
0,517.981,0.53,0.5,0,0,0
0,518.034,0.53,0.51,0,0,0
0,518.038,0.54,0.51,0,0,0
0,518.098,0.54,0.52,0,0,0
0,518.19,0.55,0.52,0,0,0
0,518.266,0.56,0.52,0,0,0
0,518.287,0.55,0.52,0,0,0
0,518.29,0.54,0.52,0,0,0
0,518.313,0.54,0.53,0,0,0
0,518.409,0.53,0.53,0,0,0
0,518.479,0.54,0.53,0,0,0
0,518.542,0.53,0.53,0,0,0
0,518.674,0.54,0.53,0,0,0
0,518.84,0.55,0.53,0,0,0
0,518.896,0.56,0.53,0,0,0
0,518.949,0.57,0.53,0,0,0
0,518.957,0.56,0.53,0,0,0
0,518.964,0.57,0.53,0,0,0
0,518.965,0.58,0.53,0,0,0
0,518.97,0.58,0.54,0,0,0
0,518.997,0.57,0.54,0,0,0
0,519.021,0.57,0.53,0,0,0
0,519.059,0.57,0.52,0,0,0
0,519.077,0.58,0.52,0,0,0
0,519.179,0.58,0.51,0,0,0
0,519.222,0.58,0.52,0,0,0
0,519.343,0.58,0.51,0,0,0
0,519.348,0.59,0.51,0,0,0
0,519.356,0.6,0.51,0,0,0
0,519.447,0.6,0.52,0,0,0
0,519.519,0.6,0.51,0,0,0
0,519.562,0.59,0.51,0,0,0
0,519.643,0.58,0.51,0,0,0
0,519.669,0.57,0.51,0,0,0
0,519.691,0.57,0.52,0,0,0
0,519.711,0.58,0.52,0,0,0
0,519.777,0.58,0.51,0,0,0
0,519.83,0.58,0.5,0,0,0
0,519.85,0.58,0.49,0,0,0
0,519.857,0.57,0.49,0,0,0
0,519.953,0.57,0.48,0,0,0
0,520.011,0.57,0.49,0,0,0
0,520.052,0.57,0.5,0,0,0
0,520.062,0.58,0.5,0,0,0
0,520.065,0.58,0.49,0,0,0
0,520.109,0.59,0.49,0,0,0
0,520.124,0.59,0.5,0,0,0
0,520.182,0.59,0.51,0,0,0
0,520.23,0.59,0.5,0,0,0
0,520.284,0.6,0.5,0,0,0
0,520.363,0.59,0.5,0,0,0
0,520.468,0.58,0.5,0,0,0
0,520.599,0.58,0.51,0,0,0
0,520.671,0.59,0.51,0,0,0
0,520.726,0.6,0.51,0,0,0
0,520.729,0.59,0.51,0,0,0
0,520.756,0.58,0.51,0,0,0
0,520.769,0.58,0.52,0,0,0
0,520.817,0.58,0.53,0,0,0
0,520.833,0.57,0.53,0,0,0
0,520.863,0.57,0.52,0,0,0
0,520.899,0.57,0.53,0,0,0
0,520.942,0.56,0.53,0,0,0
0,520.951,0.55,0.53,0,0,0
0,520.967,0.56,0.53,0,0,0
0,520.98,0.56,0.54,0,0,0
0,521.062,0.56,0.53,0,0,0
0,521.283,0.56,0.52,0,0,0
0,521.52,0.55,0.52,0,0,0
0,521.664,0.55,0.53,0,0,0
0,521.732,0.54,0.53,0,0,0
0,521.758,0.53,0.53,0,0,0
0,521.77,0.53,0.52,0,0,0
0,521.855,0.53,0.51,0,0,0
0,521.907,0.53,0.5,0,0,0
0,522.052,0.53,0.51,0,0,0
0,522.073,0.53,0.52,0,0,0
0,522.149,0.53,0.51,0,0,0
0,522.232,0.54,0.51,0,0,0
0,522.274,0.54,0.5,0,0,0
0,522.349,0.53,0.5,0,0,0
0,522.351,0.54,0.5,0,0,0
0,522.368,0.53,0.5,0,0,0
0,522.408,0.53,0.51,0,0,0
0,522.515,0.54,0.51,0,0,0
0,522.547,0.54,0.5,0,0,0
0,522.583,0.54,0.49,0,0,0
0,522.611,0.54,0.5,0,0,0
0,522.635,0.53,0.5,0,0,0
0,522.658,0.54,0.5,0,0,0
0,522.755,0.54,0.49,0,0,0
0,522.891,0.55,0.49,0,0,0
0,522.924,0.55,0.5,0,0,0
0,522.933,0.55,0.49,0,0,0
0,522.949,0.55,0.48,0,0,0
0,522.961,0.54,0.48,0,0,0
0,522.979,0.54,0.49,0,0,0
0,523.005,0.53,0.49,0,0,0
0,523.087,0.54,0.49,0,0,0
0,523.092,0.54,0.5,0,0,0
0,523.093,0.55,0.5,0,0,0
0,523.146,0.56,0.5,0,0,0
0,523.222,0.55,0.5,0,0,0
0,523.239,0.54,0.5,0,0,0
0,523.32,0.54,0.49,0,0,0
0,523.354,0.55,0.49,0,0,0
0,523.474,0.56,0.49,0,0,0
0,523.498,0.56,0.5,0,0,0
0,523.56,0.55,0.5,0,0,0
0,523.562,0.55,0.51,0,0,0
0,523.578,0.55,0.52,0,0,0
0,523.687,0.55,0.51,0,0,0
0,523.734,0.54,0.51,0,0,0
0,523.748,0.54,0.52,0,0,0
0,523.784,0.55,0.52,0,0,0
0,523.797,0.56,0.52,0,0,0
0,523.809,0.57,0.52,0,0,0
0,523.865,0.58,0.52,0,0,0
0,523.951,0.59,0.52,0,0,0
0,524.073,0.58,0.52,0,0,0
0,524.116,0.59,0.52,0,0,0
0,524.127,0.59,0.53,0,0,0
0,524.34,0.59,0.52,0,0,0
0,524.397,0.59,0.51,0,0,0
0,524.595,0.6,0.51,0,0,0
0,524.642,0.59,0.51,0,0,0
0,524.646,0.59,0.5,0,0,0
0,524.688,0.6,0.5,0,0,0
0,524.689,0.6,0.51,0,0,0
0,524.695,0.59,0.51,0,0,0
0,524.737,0.59,0.52,0,0,0
0,524.798,0.6,0.52,0,0,0
0,524.958,0.61,0.52,0,0,0
0,525.076,0.62,0.52,0,0,0
0,525.122,0.61,0.52,0,0,0
0,525.258,0.61,0.51,0,0,0
0,525.292,0.61,0.5,0,0,0
0,525.366,0.61,0.51,0,0,0
0,525.378,0.61,0.52,0,0,0
0,525.398,0.61,0.51,0,0,0
0,525.405,0.6,0.51,0,0,0
0,525.457,0.6,0.5,0,0,0
0,525.476,0.61,0.5,0,0,0
0,525.652,0.6,0.5,0,0,0
0,525.7,0.6,0.49,0,0,0
0,525.719,0.6,0.48,0,0,0
0,525.742,0.6,0.47,0,0,0
0,525.756,0.6,0.46,0,0,0
0,525.889,0.6,0.45,0,0,0
0,525.944,0.61,0.45,0,0,0
0,525.963,0.61,0.46,0,0,0
0,526.028,0.61,0.45,0,0,0
0,526.049,0.62,0.45,0,0,0
0,526.074,0.62,0.44,0,0,0
0,526.075,0.62,0.43,0,0,0
0,526.21,0.62,0.42,0,0,0
0,526.296,0.63,0.42,0,0,0
0,526.369,0.64,0.42,0,0,0
0,526.473,0.65,0.42,0,0,0
0,526.536,0.64,0.42,0,0,0
0,526.551,0.64,0.41,0,0,0
0,526.626,0.65,0.41,0,0,0
0,526.682,0.66,0.41,0,0,0
0,526.734,0.66,0.4,0,0,0
0,526.801,0.65,0.4,0,0,0
0,526.826,0.65,0.41,0,0,0
0,526.866,0.66,0.41,0,0,0
0,526.892,0.67,0.41,0,0,0
0,526.941,0.68,0.41,0,0,0
0,526.959,0.68,0.42,0,0,0
0,526.97,0.68,0.41,0,0,0
0,526.994,0.67,0.41,0,0,0
0,527.033,0.66,0.41,0,0,0
0,527.179,0.66,0.4,0,0,0
0,527.262,0.66,0.39,0,0,0
0,527.299,0.65,0.39,0,0,0
0,527.309,0.65,0.4,0,0,0
0,527.354,0.66,0.4,0,0,0
0,527.378,0.66,0.41,0,0,0
0,527.432,0.67,0.41,0,0,0
0,527.436,0.67,0.42,0,0,0
0,527.48,0.66,0.42,0,0,0
0,527.518,0.65,0.42,0,0,0
0,527.711,0.64,0.42,0,0,0
0,527.764,0.63,0.42,0,0,0
0,527.799,0.62,0.42,0,0,0
0,527.802,0.62,0.43,0,0,0
0,527.848,0.61,0.43,0,0,0
0,527.9,0.62,0.43,0,0,0
0,527.912,0.61,0.43,0,0,0
0,528.019,0.62,0.43,0,0,0
0,528.025,0.62,0.42,0,0,0
0,528.12,0.62,0.43,0,0,0
0,528.135,0.62,0.44,0,0,0
0,528.153,0.62,0.43,0,0,0
0,528.164,0.61,0.43,0,0,0
0,528.172,0.61,0.42,0,0,0
0,528.182,0.62,0.42,0,0,0
0,528.238,0.61,0.42,0,0,0
0,528.244,0.6,0.42,0,0,0
0,528.465,0.6,0.41,0,0,0
0,528.617,0.59,0.41,0,0,0
0,528.704,0.58,0.41,0,0,0
0,528.723,0.59,0.41,0,0,0
0,528.782,0.59,0.42,0,0,0
0,528.838,0.59,0.43,0,0,0
0,528.909,0.59,0.44,0,0,0
0,529.046,0.59,0.43,0,0,0
0,529.202,0.58,0.43,0,0,0
0,529.266,0.57,0.43,0,0,0
0,529.37,0.56,0.43,0,0,0
0,529.552,0.55,0.43,0,0,0
0,529.627,0.55,0.42,0,0,0
0,529.683,0.56,0.42,0,0,0
0,529.705,0.56,0.43,0,0,0
0,529.746,0.57,0.43,0,0,0
0,529.758,0.56,0.43,0,0,0
0,530.151,0.56,0.44,0,0,0
0,530.174,0.56,0.43,0,0,0
0,530.221,0.56,0.44,0,0,0
0,530.262,0.56,0.43,0,0,0
0,530.401,0.56,0.42,0,0,0
0,530.446,0.57,0.42,0,0,0
0,530.56,0.57,0.43,0,0,0
0,530.58,0.56,0.43,0,0,0
0,530.667,0.57,0.43,0,0,0
0,530.757,0.57,0.44,0,0,0
0,530.772,0.58,0.44,0,0,0
0,530.776,0.58,0.43,0,0,0
0,530.808,0.59,0.43,0,0,0
0,530.874,0.59,0.42,0,0,0
0,530.953,0.59,0.41,0,0,0
0,530.986,0.59,0.42,0,0,0
0,530.987,0.6,0.42,0,0,0
0,531.029,0.61,0.42,0,0,0
0,531.029,0.62,0.42,0,0,0
0,531.079,0.62,0.41,0,0,0
0,531.098,0.61,0.41,0,0,0
0,531.176,0.61,0.42,0,0,0
0,531.209,0.61,0.41,0,0,0
0,531.23,0.61,0.42,0,0,0
0,531.262,0.62,0.42,0,0,0
0,531.263,0.62,0.43,0,0,0
0,531.28,0.61,0.43,0,0,0
0,531.399,0.61,0.44,0,0,0
0,531.433,0.6,0.44,0,0,0
0,531.527,0.59,0.44,0,0,0
0,531.538,0.6,0.44,0,0,0
0,531.543,0.61,0.44,0,0,0
0,531.607,0.6,0.44,0,0,0
0,531.615,0.59,0.44,0,0,0
0,531.621,0.58,0.44,0,0,0
0,531.673,0.57,0.44,0,0,0
0,531.717,0.56,0.44,0,0,0
0,531.811,0.56,0.43,0,0,0
0,532.082,0.57,0.43,0,0,0
0,532.119,0.58,0.43,0,0,0
0,532.138,0.57,0.43,0,0,0
0,532.167,0.56,0.43,0,0,0
0,532.295,0.57,0.43,0,0,0
0,532.335,0.57,0.42,0,0,0
0,532.368,0.58,0.42,0,0,0
0,532.418,0.59,0.42,0,0,0
0,532.438,0.58,0.42,0,0,0
0,532.46,0.57,0.42,0,0,0
0,532.484,0.57,0.41,0,0,0
0,532.486,0.58,0.41,0,0,0
0,532.705,0.59,0.41,0,0,0
0,532.709,0.58,0.41,0,0,0
0,532.856,0.57,0.41,0,0,0
0,532.957,0.56,0.41,0,0,0
0,532.958,0.56,0.4,0,0,0
0,532.995,0.56,0.39,0,0,0
0,533.008,0.56,0.4,0,0,0
0,533.082,0.56,0.41,0,0,0
0,533.111,0.56,0.4,0,0,0
0,533.358,0.57,0.4,0,0,0
0,533.446,0.57,0.41,0,0,0
0,533.471,0.56,0.41,0,0,0
0,533.511,0.56,0.42,0,0,0
0,533.564,0.57,0.42,0,0,0
0,533.624,0.57,0.41,0,0,0
0,533.772,0.58,0.41,0,0,0
0,533.968,0.59,0.41,0,0,0
0,534.031,0.59,0.4,0,0,0
0,534.067,0.58,0.4,0,0,0
0,534.084,0.59,0.4,0,0,0
0,534.262,0.59,0.41,0,0,0
0,534.327,0.6,0.41,0,0,0
0,534.365,0.59,0.41,0,0,0
0,534.389,0.6,0.41,0,0,0
0,534.443,0.61,0.41,0,0,0
0,534.477,0.6,0.41,0,0,0
0,534.496,0.6,0.42,0,0,0
0,534.532,0.6,0.41,0,0,0
0,534.603,0.59,0.41,0,0,0
0,534.617,0.58,0.41,0,0,0
0,534.76,0.58,0.4,0,0,0
0,534.885,0.58,0.39,0,0,0
0,534.886,0.57,0.39,0,0,0
0,535.079,0.56,0.39,0,0,0
0,535.118,0.55,0.39,0,0,0
0,535.161,0.55,0.38,0,0,0
0,535.252,0.55,0.39,0,0,0
0,535.278,0.54,0.39,0,0,0
0,535.278,0.54,0.38,0,0,0
0,535.297,0.54,0.37,0,0,0
0,535.357,0.55,0.37,0,0,0
0,535.404,0.56,0.37,0,0,0
0,535.424,0.56,0.38,0,0,0
0,535.463,0.56,0.39,0,0,0
0,535.475,0.56,0.38,0,0,0
0,535.491,0.56,0.37,0,0,0
0,535.626,0.56,0.36,0,0,0
0,535.667,0.57,0.36,0,0,0
0,535.703,0.57,0.37,0,0,0
0,535.746,0.57,0.36,0,0,0
0,535.801,0.57,0.37,0,0,0
0,535.827,0.57,0.36,0,0,0
0,535.901,0.58,0.36,0,0,0
0,535.956,0.58,0.35,0,0,0
0,535.988,0.58,0.36,0,0,0
0,536.033,0.58,0.37,0,0,0
0,536.058,0.59,0.37,0,0,0
0,536.078,0.59,0.38,0,0,0
0,536.145,0.59,0.39,0,0,0
0,536.153,0.58,0.39,0,0,0
0,536.18,0.58,0.38,0,0,0
0,536.256,0.58,0.39,0,0,0
0,536.39,0.59,0.39,0,0,0
0,536.412,0.58,0.39,0,0,0
0,536.432,0.59,0.39,0,0,0
0,536.44,0.59,0.4,0,0,0
0,536.532,0.59,0.41,0,0,0
0,536.567,0.59,0.42,0,0,0
0,536.624,0.59,0.43,0,0,0
0,536.661,0.59,0.44,0,0,0
0,536.755,0.59,0.43,0,0,0
0,536.806,0.59,0.42,0,0,0
0,536.822,0.6,0.42,0,0,0
0,536.861,0.61,0.42,0,0,0
0,536.869,0.62,0.42,0,0,0
0,536.882,0.61,0.42,0,0,0
0,537.03,0.6,0.42,0,0,0
0,537.046,0.6,0.41,0,0,0
0,537.047,0.61,0.41,0,0,0
0,537.055,0.6,0.41,0,0,0
0,537.09,0.61,0.41,0,0,0
0,537.125,0.6,0.41,0,0,0
0,537.152,0.61,0.41,0,0,0
0,537.155,0.61,0.4,0,0,0
0,537.158,0.61,0.41,0,0,0
0,537.29,0.61,0.4,0,0,0
0,537.325,0.6,0.4,0,0,0
0,537.343,0.59,0.4,0,0,0
0,537.35,0.59,0.41,0,0,0
0,537.467,0.6,0.41,0,0,0
0,537.51,0.61,0.41,0,0,0
0,537.579,0.61,0.42,0,0,0
0,537.603,0.61,0.41,0,0,0
0,537.617,0.61,0.42,0,0,0
0,537.659,0.61,0.43,0,0,0
0,537.691,0.6,0.43,0,0,0
0,537.865,0.6,0.44,0,0,0
0,537.873,0.59,0.44,0,0,0
0,537.906,0.58,0.44,0,0,0
0,537.928,0.57,0.44,0,0,0
0,537.937,0.58,0.44,0,0,0
0,537.953,0.57,0.44,0,0,0
0,537.968,0.56,0.44,0,0,0
0,537.976,0.55,0.44,0,0,0
0,538.002,0.54,0.44,0,0,0
0,538.125,0.54,0.43,0,0,0
0,538.159,0.53,0.43,0,0,0
0,538.279,0.52,0.43,0,0,0
0,538.293,0.52,0.44,0,0,0
0,538.315,0.52,0.45,0,0,0
0,538.345,0.52,0.46,0,0,0
0,538.49,0.51,0.46,0,0,0
0,538.533,0.51,0.47,0,0,0
0,538.669,0.51,0.46,0,0,0
0,538.742,0.52,0.46,0,0,0
0,538.809,0.52,0.47,0,0,0
0,538.892,0.52,0.48,0,0,0
0,539.006,0.52,0.47,0,0,0
0,539.026,0.52,0.46,0,0,0
0,539.106,0.53,0.46,0,0,0
0,539.113,0.53,0.45,0,0,0
0,539.122,0.52,0.45,0,0,0
0,539.165,0.52,0.46,0,0,0
0,539.187,0.52,0.47,0,0,0
0,539.204,0.52,0.46,0,0,0
0,539.208,0.53,0.46,0,0,0
0,539.407,0.53,0.45,0,0,0
0,539.543,0.54,0.45,0,0,0
0,539.561,0.54,0.44,0,0,0
0,539.615,0.54,0.43,0,0,0
0,539.619,0.54,0.44,0,0,0
0,539.668,0.54,0.45,0,0,0
0,539.672,0.55,0.45,0,0,0
0,539.736,0.56,0.45,0,0,0
0,539.75,0.57,0.45,0,0,0
0,539.764,0.57,0.44,0,0,0
0,539.764,0.58,0.44,0,0,0
