Run,Temps,A,B 
0,358.373,0.51,0.528
0,358.38,0.51,0.526
0,358.384,0.51,0.528
0,358.391,0.512,0.528
0,358.405,0.51,0.528
0,358.409,0.51,0.526
0,358.418,0.51,0.524
0,358.423,0.51,0.522
0,358.433,0.512,0.522
0,358.44,0.51,0.522
0,358.446,0.512,0.522
0,358.447,0.51,0.522
0,358.448,0.512,0.522
0,358.484,0.512,0.524
0,358.499,0.514,0.524
0,358.503,0.514,0.522
0,358.508,0.514,0.524
0,358.511,0.516,0.524
0,358.513,0.514,0.524
0,358.542,0.514,0.526
0,358.544,0.516,0.526
0,358.557,0.518,0.526
0,358.584,0.518,0.524
0,358.586,0.518,0.526
0,358.591,0.518,0.528
0,358.591,0.52,0.528
0,358.599,0.522,0.528
0,358.614,0.522,0.53
0,358.618,0.522,0.528
0,358.628,0.52,0.528
0,358.632,0.522,0.528
0,358.639,0.524,0.528
0,358.646,0.524,0.53
0,358.646,0.526,0.53
0,358.655,0.526,0.528
0,358.664,0.524,0.528
0,358.683,0.522,0.528
0,358.688,0.522,0.526
0,358.723,0.522,0.528
0,358.729,0.522,0.53
0,358.749,0.522,0.528
0,358.781,0.522,0.526
0,358.79,0.522,0.528
0,358.815,0.522,0.526
0,358.828,0.522,0.524
0,358.835,0.522,0.522
0,358.841,0.524,0.522
0,358.851,0.524,0.524
0,358.858,0.522,0.524
0,358.86,0.522,0.522
0,358.862,0.52,0.522
0,358.871,0.522,0.522
0,358.874,0.52,0.522
0,358.893,0.52,0.52
0,358.898,0.52,0.522
0,358.91,0.522,0.522
0,358.917,0.522,0.52
0,358.921,0.52,0.52
0,358.927,0.522,0.52
0,358.928,0.52,0.52
0,358.932,0.52,0.522
0,358.95,0.522,0.522
0,358.953,0.524,0.522
0,358.961,0.524,0.52
0,358.963,0.522,0.52
0,358.976,0.522,0.518
0,358.98,0.522,0.52
0,358.987,0.52,0.52
0,359.02,0.518,0.52
0,359.053,0.518,0.518
0,359.056,0.516,0.518
0,359.07,0.518,0.518
0,359.076,0.516,0.518
0,359.085,0.518,0.518
0,359.093,0.52,0.518
0,359.099,0.518,0.518
0,359.108,0.518,0.52
0,359.136,0.52,0.52
0,359.153,0.522,0.52
0,359.17,0.522,0.518
0,359.174,0.524,0.518
0,359.184,0.524,0.52
0,359.203,0.526,0.52
0,359.203,0.526,0.518
0,359.219,0.524,0.518
0,359.232,0.524,0.52
0,359.234,0.526,0.52
0,359.243,0.526,0.522
0,359.259,0.528,0.522
0,359.261,0.528,0.524
0,359.273,0.53,0.524
0,359.292,0.53,0.522
0,359.292,0.53,0.524
0,359.31,0.532,0.524
0,359.317,0.53,0.524
0,359.324,0.532,0.524
0,359.347,0.532,0.526
0,359.354,0.53,0.526
0,359.36,0.53,0.524
0,359.367,0.53,0.522
0,359.369,0.528,0.522
0,359.372,0.526,0.522
0,359.377,0.524,0.522
0,359.381,0.524,0.52
0,359.395,0.524,0.522
0,359.399,0.524,0.52
0,359.412,0.526,0.52
0,359.412,0.528,0.52
0,359.417,0.53,0.52
0,359.432,0.532,0.52
0,359.432,0.53,0.52
0,359.45,0.53,0.518
0,359.463,0.528,0.518
0,359.469,0.526,0.518
0,359.479,0.524,0.518
0,359.48,0.524,0.516
0,359.491,0.522,0.516
0,359.51,0.524,0.516
0,359.532,0.522,0.516
0,359.567,0.522,0.514
0,359.57,0.52,0.514
0,359.571,0.52,0.512
0,359.581,0.518,0.512
0,359.582,0.518,0.514
0,359.582,0.518,0.516
0,359.588,0.518,0.518
0,359.591,0.52,0.518
0,359.598,0.522,0.518
0,359.606,0.522,0.52
0,359.62,0.522,0.522
0,359.626,0.524,0.522
0,359.63,0.524,0.524
0,359.632,0.522,0.524
0,359.645,0.522,0.526
0,359.649,0.522,0.524
0,359.672,0.52,0.524
0,359.675,0.522,0.524
0,359.69,0.52,0.524
0,359.72,0.522,0.524
0,359.732,0.524,0.524
0,359.741,0.524,0.526
0,359.743,0.526,0.526
0,359.744,0.526,0.524
0,359.749,0.528,0.524
0,359.753,0.526,0.524
0,359.776,0.526,0.522
0,359.779,0.524,0.522
0,359.779,0.522,0.522
0,359.78,0.524,0.522
0,359.786,0.524,0.52
0,359.792,0.522,0.52
0,359.802,0.524,0.52
0,359.807,0.524,0.518
0,359.817,0.524,0.52
0,359.821,0.522,0.52
0,359.821,0.52,0.52
0,359.822,0.52,0.518
0,359.823,0.52,0.52
0,359.827,0.52,0.518
0,359.851,0.518,0.518
0,359.857,0.518,0.52
0,359.861,0.516,0.52
0,359.869,0.514,0.52
0,359.87,0.514,0.522
0,359.888,0.514,0.52
0,359.89,0.514,0.522
0,359.898,0.516,0.522
0,359.93,0.516,0.524
0,359.947,0.516,0.526
0,359.953,0.516,0.524
0,359.991,0.514,0.524
0,360.004,0.514,0.522
0,360.022,0.512,0.522
0,360.041,0.514,0.522
0,360.044,0.516,0.522
0,360.053,0.514,0.522
0,360.065,0.514,0.524
0,360.066,0.514,0.522
0,360.078,0.516,0.522
0,360.091,0.514,0.522
0,360.116,0.514,0.524
0,360.12,0.514,0.526
0,360.144,0.516,0.526
0,360.17,0.518,0.526
0,360.178,0.518,0.528
0,360.198,0.52,0.528
0,360.207,0.52,0.53
0,360.223,0.522,0.53
0,360.233,0.522,0.528
0,360.243,0.522,0.526
0,360.245,0.522,0.524
0,360.261,0.522,0.522
0,360.271,0.522,0.524
0,360.281,0.52,0.524
0,360.291,0.522,0.524
0,360.291,0.522,0.526
0,360.324,0.522,0.524
0,360.344,0.522,0.522
0,360.344,0.524,0.522
0,360.356,0.524,0.52
0,360.356,0.526,0.52
0,360.363,0.526,0.522
0,360.373,0.526,0.524
0,360.376,0.528,0.524
0,360.398,0.528,0.526
0,360.412,0.528,0.524
0,360.429,0.53,0.524
0,360.441,0.528,0.524
0,360.443,0.526,0.524
0,360.453,0.528,0.524
0,360.47,0.528,0.526
0,360.473,0.53,0.526
0,360.501,0.532,0.526
0,360.508,0.53,0.526
0,360.521,0.528,0.526
0,360.524,0.528,0.524
0,360.53,0.53,0.524
0,360.541,0.532,0.524
0,360.551,0.532,0.522
0,360.571,0.532,0.52
0,360.573,0.53,0.52
0,360.596,0.532,0.52
0,360.601,0.532,0.522
0,360.619,0.532,0.52
0,360.622,0.53,0.52
0,360.624,0.53,0.522
0,360.635,0.528,0.522
0,360.639,0.526,0.522
0,360.659,0.524,0.522
0,360.661,0.524,0.524
0,360.677,0.524,0.526
0,360.685,0.524,0.528
0,360.725,0.522,0.528
0,360.732,0.522,0.526
0,360.754,0.524,0.526
0,360.757,0.526,0.526
0,360.777,0.526,0.528
0,360.79,0.526,0.526
0,360.805,0.524,0.526
0,360.809,0.524,0.524
0,360.811,0.526,0.524
0,360.817,0.526,0.526
0,360.82,0.526,0.524
0,360.836,0.526,0.522
0,360.851,0.524,0.522
0,360.865,0.524,0.52
0,360.872,0.524,0.522
0,360.877,0.524,0.52
0,360.88,0.524,0.518
0,360.882,0.522,0.518
0,360.896,0.524,0.518
0,360.9,0.526,0.518
0,360.918,0.526,0.516
0,360.944,0.524,0.516
0,360.969,0.522,0.516
0,360.982,0.52,0.516
0,360.993,0.52,0.518
0,360.994,0.522,0.518
0,361.005,0.524,0.518
0,361.016,0.524,0.52
0,361.022,0.526,0.52
0,361.06,0.526,0.522
0,361.071,0.526,0.524
0,361.088,0.524,0.524
0,361.1,0.524,0.526
0,361.113,0.524,0.528
0,361.113,0.526,0.528
0,361.125,0.526,0.53
0,361.132,0.524,0.53
0,361.157,0.526,0.53
0,361.169,0.526,0.528
0,361.171,0.526,0.526
0,361.172,0.528,0.526
0,361.179,0.528,0.524
0,361.208,0.53,0.524
0,361.214,0.53,0.522
0,361.215,0.532,0.522
0,361.222,0.534,0.522
0,361.246,0.532,0.522
0,361.258,0.532,0.52
0,361.268,0.532,0.518
0,361.274,0.532,0.516
0,361.274,0.532,0.518
0,361.283,0.534,0.518
0,361.285,0.534,0.52
0,361.298,0.534,0.522
0,361.309,0.532,0.522
0,361.321,0.532,0.52
0,361.359,0.532,0.522
0,361.365,0.532,0.524
0,361.37,0.532,0.522
0,361.381,0.534,0.522
0,361.387,0.534,0.52
0,361.408,0.536,0.52
0,361.442,0.538,0.52
0,361.442,0.536,0.52
0,361.453,0.536,0.522
0,361.454,0.534,0.522
0,361.457,0.534,0.524
0,361.458,0.532,0.524
0,361.487,0.532,0.522
0,361.488,0.532,0.524
0,361.49,0.534,0.524
0,361.505,0.536,0.524
0,361.509,0.534,0.524
0,361.514,0.532,0.524
0,361.526,0.532,0.526
0,361.53,0.534,0.526
0,361.537,0.536,0.526
0,361.555,0.536,0.524
0,361.56,0.536,0.522
0,361.568,0.538,0.522
0,361.586,0.536,0.522
0,361.608,0.536,0.524
0,361.61,0.536,0.526
0,361.642,0.534,0.526
0,361.647,0.536,0.526
0,361.664,0.536,0.528
0,361.668,0.534,0.528
0,361.682,0.534,0.526
0,361.687,0.532,0.526
0,361.691,0.532,0.524
0,361.698,0.532,0.522
0,361.699,0.532,0.524
0,361.722,0.532,0.522
0,361.743,0.532,0.52
0,361.758,0.532,0.518
0,361.766,0.53,0.518
0,361.769,0.532,0.518
0,361.781,0.532,0.516
0,361.783,0.53,0.516
0,361.792,0.53,0.514
0,361.792,0.53,0.516
0,361.798,0.53,0.514
0,361.804,0.53,0.512
0,361.813,0.53,0.51
0,361.815,0.53,0.508
0,361.817,0.528,0.508
0,361.826,0.53,0.508
0,361.833,0.528,0.508
0,361.835,0.526,0.508
0,361.846,0.526,0.51
0,361.851,0.524,0.51
0,361.88,0.524,0.512
0,361.891,0.524,0.51
0,361.901,0.522,0.51
0,361.902,0.522,0.512
0,361.902,0.522,0.514
0,361.907,0.522,0.512
0,361.913,0.522,0.51
0,361.925,0.522,0.512
0,361.925,0.522,0.51
0,361.929,0.522,0.512
0,361.93,0.524,0.512
0,361.938,0.524,0.51
0,361.939,0.524,0.508
0,361.942,0.526,0.508
0,361.946,0.526,0.51
0,361.952,0.528,0.51
0,361.952,0.528,0.508
0,361.956,0.528,0.51
0,361.958,0.528,0.512
0,361.965,0.528,0.514
0,361.971,0.526,0.514
0,361.979,0.528,0.514
0,361.982,0.526,0.514
0,361.985,0.528,0.514
0,361.996,0.528,0.516
0,362.003,0.528,0.518
0,362.01,0.526,0.518
0,362.016,0.524,0.518
0,362.028,0.524,0.52
0,362.038,0.524,0.518
0,362.049,0.524,0.52
0,362.05,0.522,0.52
0,362.056,0.522,0.518
0,362.062,0.522,0.516
0,362.068,0.522,0.514
0,362.077,0.524,0.514
0,362.078,0.524,0.516
0,362.093,0.524,0.518
0,362.127,0.524,0.516
0,362.127,0.526,0.516
0,362.134,0.528,0.516
0,362.138,0.528,0.514
0,362.14,0.528,0.512
0,362.18,0.526,0.512
0,362.185,0.526,0.514
0,362.188,0.526,0.512
0,362.189,0.524,0.512
0,362.191,0.524,0.51
0,362.195,0.524,0.512
0,362.202,0.522,0.512
0,362.22,0.524,0.512
0,362.223,0.526,0.512
0,362.228,0.526,0.51
0,362.229,0.528,0.51
0,362.241,0.528,0.512
0,362.25,0.528,0.51
0,362.253,0.53,0.51
0,362.257,0.528,0.51
0,362.271,0.53,0.51
0,362.274,0.53,0.508
0,362.281,0.528,0.508
0,362.29,0.528,0.51
0,362.319,0.526,0.51
0,362.33,0.526,0.508
0,362.363,0.526,0.506
0,362.376,0.526,0.508
0,362.38,0.526,0.51
0,362.399,0.524,0.51
0,362.402,0.524,0.512
0,362.403,0.522,0.512
0,362.416,0.52,0.512
0,362.428,0.522,0.512
0,362.472,0.524,0.512
0,362.473,0.524,0.514
0,362.496,0.522,0.514
0,362.5,0.524,0.514
0,362.502,0.526,0.514
0,362.522,0.526,0.512
0,362.523,0.524,0.512
0,362.528,0.524,0.51
0,362.532,0.524,0.508
0,362.543,0.524,0.506
0,362.561,0.524,0.508
0,362.564,0.522,0.508
0,362.571,0.522,0.506
0,362.589,0.522,0.508
0,362.597,0.524,0.508
0,362.635,0.524,0.51
0,362.647,0.522,0.51
0,362.65,0.524,0.51
0,362.671,0.522,0.51
0,362.698,0.524,0.51
0,362.7,0.526,0.51
0,362.704,0.526,0.512
0,362.747,0.526,0.514
0,362.756,0.528,0.514
0,362.782,0.53,0.514
0,362.783,0.532,0.514
0,362.792,0.532,0.512
0,362.797,0.532,0.514
0,362.804,0.532,0.512
0,362.805,0.534,0.512
0,362.829,0.536,0.512
0,362.846,0.538,0.512
0,362.855,0.536,0.512
0,362.863,0.538,0.512
0,362.875,0.538,0.514
0,362.891,0.538,0.516
0,362.929,0.536,0.516
0,362.933,0.534,0.516
0,362.934,0.532,0.516
0,362.942,0.53,0.516
0,362.949,0.528,0.516
0,362.953,0.528,0.514
0,362.968,0.526,0.514
0,362.986,0.526,0.516
0,362.988,0.526,0.514
0,362.993,0.524,0.514
0,362.997,0.522,0.514
0,363.003,0.52,0.514
0,363.01,0.52,0.516
0,363.018,0.52,0.518
0,363.029,0.518,0.518
0,363.03,0.518,0.52
0,363.03,0.518,0.522
0,363.036,0.518,0.524
0,363.055,0.52,0.524
0,363.058,0.522,0.524
0,363.06,0.522,0.526
0,363.075,0.52,0.526
0,363.097,0.518,0.526
0,363.102,0.52,0.526
0,363.117,0.52,0.524
0,363.121,0.52,0.526
0,363.128,0.52,0.524
0,363.131,0.518,0.524
0,363.137,0.52,0.524
0,363.157,0.52,0.522
0,363.166,0.522,0.522
0,363.173,0.52,0.522
0,363.179,0.52,0.524
0,363.185,0.52,0.526
0,363.202,0.52,0.528
0,363.212,0.522,0.528
0,363.218,0.524,0.528
0,363.233,0.522,0.528
0,363.25,0.524,0.528
0,363.256,0.522,0.528
0,363.285,0.522,0.53
0,363.325,0.522,0.528
0,363.327,0.52,0.528
0,363.349,0.518,0.528
0,363.352,0.518,0.53
0,363.358,0.518,0.532
0,363.373,0.516,0.532
0,363.38,0.516,0.534
0,363.381,0.516,0.532
0,363.394,0.516,0.534
0,363.395,0.518,0.534
0,363.406,0.516,0.534
0,363.422,0.516,0.532
0,363.436,0.516,0.534
0,363.44,0.514,0.534
0,363.45,0.514,0.536
0,363.451,0.514,0.538
0,363.451,0.516,0.538
0,363.459,0.516,0.54
0,363.466,0.516,0.538
0,363.475,0.518,0.538
0,363.479,0.518,0.54
0,363.48,0.52,0.54
0,363.482,0.52,0.542
0,363.491,0.52,0.54
0,363.498,0.52,0.538
0,363.501,0.52,0.536
0,363.511,0.52,0.534
0,363.525,0.52,0.532
0,363.538,0.52,0.53
0,363.564,0.518,0.53
0,363.58,0.518,0.528
0,363.605,0.518,0.526
0,363.612,0.518,0.524
0,363.615,0.516,0.524
0,363.619,0.514,0.524
0,363.639,0.516,0.524
0,363.651,0.516,0.522
0,363.659,0.516,0.524
0,363.681,0.518,0.524
0,363.696,0.518,0.526
0,363.697,0.516,0.526
0,363.698,0.518,0.526
0,363.7,0.518,0.524
0,363.709,0.518,0.526
0,363.733,0.518,0.528
0,363.736,0.516,0.528
0,363.736,0.516,0.53
0,363.742,0.516,0.528
0,363.747,0.516,0.53
0,363.773,0.516,0.528
0,363.775,0.514,0.528
0,363.781,0.514,0.53
0,363.784,0.516,0.53
0,363.794,0.514,0.53
0,363.799,0.514,0.532
0,363.806,0.516,0.532
0,363.807,0.518,0.532
0,363.814,0.518,0.534
0,363.836,0.518,0.532
0,363.845,0.518,0.53
0,363.847,0.518,0.532
0,363.859,0.518,0.534
0,363.866,0.516,0.534
0,363.899,0.516,0.536
0,363.947,0.518,0.536
0,363.958,0.518,0.534
0,363.961,0.516,0.534
0,363.973,0.516,0.536
0,363.974,0.516,0.538
0,363.976,0.516,0.54
0,363.981,0.514,0.54
0,363.989,0.516,0.54
0,363.992,0.514,0.54
0,363.996,0.514,0.542
0,364.001,0.514,0.54
0,364.01,0.516,0.54
0,364.01,0.516,0.538
0,364.012,0.516,0.536
0,364.017,0.516,0.534
0,364.02,0.518,0.534
0,364.028,0.52,0.534
0,364.031,0.52,0.536
0,364.042,0.52,0.534
0,364.044,0.52,0.536
0,364.045,0.522,0.536
0,364.046,0.522,0.538
0,364.05,0.522,0.54
0,364.053,0.522,0.542
0,364.055,0.52,0.542
0,364.056,0.52,0.54
0,364.071,0.518,0.54
0,364.083,0.52,0.54
0,364.101,0.518,0.54
0,364.106,0.516,0.54
0,364.119,0.516,0.542
0,364.12,0.514,0.542
0,364.122,0.512,0.542
0,364.13,0.51,0.542
0,364.156,0.51,0.544
0,364.173,0.51,0.542
0,364.176,0.51,0.544
0,364.18,0.51,0.546
0,364.184,0.512,0.546
0,364.191,0.514,0.546
0,364.202,0.516,0.546
0,364.207,0.518,0.546
0,364.209,0.518,0.544
0,364.215,0.52,0.544
0,364.222,0.522,0.544
0,364.256,0.522,0.546
0,364.258,0.524,0.546
0,364.262,0.522,0.546
0,364.286,0.522,0.544
0,364.29,0.52,0.544
0,364.293,0.52,0.546
0,364.3,0.518,0.546
0,364.311,0.516,0.546
0,364.327,0.516,0.544
0,364.329,0.518,0.544
0,364.342,0.518,0.542
0,364.371,0.516,0.542
0,364.376,0.514,0.542
0,364.38,0.514,0.544
0,364.382,0.514,0.542
0,364.384,0.514,0.54
0,364.385,0.514,0.538
0,364.389,0.514,0.536
0,364.393,0.514,0.534
0,364.413,0.516,0.534
0,364.414,0.516,0.536
0,364.424,0.516,0.534
0,364.442,0.516,0.536
0,364.445,0.518,0.536
0,364.454,0.52,0.536
0,364.456,0.518,0.536
0,364.458,0.518,0.534
0,364.464,0.52,0.534
0,364.479,0.522,0.534
0,364.491,0.52,0.534
0,364.507,0.518,0.534
0,364.508,0.52,0.534
0,364.54,0.52,0.532
0,364.552,0.518,0.532
0,364.553,0.52,0.532
0,364.557,0.518,0.532
0,364.581,0.52,0.532
0,364.601,0.518,0.532
0,364.603,0.518,0.53
0,364.604,0.518,0.532
0,364.609,0.518,0.534
0,364.627,0.518,0.532
0,364.64,0.518,0.53
0,364.643,0.518,0.528
0,364.646,0.52,0.528
0,364.655,0.522,0.528
0,364.66,0.522,0.526
0,364.677,0.524,0.526
0,364.68,0.526,0.526
0,364.682,0.524,0.526
0,364.683,0.524,0.528
0,364.684,0.526,0.528
0,364.716,0.528,0.528
0,364.738,0.528,0.526
0,364.759,0.526,0.526
0,364.778,0.524,0.526
0,364.785,0.526,0.526
0,364.797,0.526,0.524
0,364.818,0.526,0.522
0,364.829,0.526,0.52
0,364.831,0.524,0.52
0,364.856,0.524,0.518
0,364.864,0.524,0.52
0,364.866,0.526,0.52
0,364.877,0.526,0.518
0,364.895,0.524,0.518
0,364.9,0.524,0.516
0,364.901,0.526,0.516
0,364.919,0.526,0.518
0,364.919,0.526,0.52
0,364.924,0.526,0.522
0,364.932,0.526,0.52
0,364.933,0.526,0.518
0,364.949,0.528,0.518
0,364.956,0.528,0.52
0,364.966,0.528,0.518
0,364.968,0.526,0.518
0,364.983,0.526,0.516
0,364.984,0.526,0.514
0,364.988,0.524,0.514
0,364.993,0.526,0.514
0,365.004,0.526,0.512
0,365.01,0.524,0.512
0,365.018,0.522,0.512
0,365.025,0.52,0.512
0,365.046,0.52,0.514
0,365.049,0.52,0.512
0,365.056,0.52,0.514
0,365.063,0.52,0.516
0,365.064,0.522,0.516
0,365.065,0.52,0.516
0,365.083,0.518,0.516
0,365.086,0.518,0.514
0,365.088,0.52,0.514
0,365.093,0.518,0.514
0,365.109,0.518,0.516
0,365.113,0.52,0.516
0,365.116,0.522,0.516
0,365.119,0.52,0.516
0,365.123,0.522,0.516
0,365.13,0.52,0.516
0,365.138,0.52,0.518
0,365.144,0.52,0.52
0,365.177,0.518,0.52
0,365.178,0.516,0.52
0,365.182,0.514,0.52
0,365.194,0.512,0.52
0,365.195,0.512,0.522
0,365.204,0.512,0.524
0,365.213,0.51,0.524
0,365.215,0.51,0.526
0,365.229,0.508,0.526
0,365.23,0.508,0.524
0,365.23,0.506,0.524
0,365.238,0.508,0.524
0,365.242,0.508,0.526
0,365.242,0.51,0.526
0,365.243,0.51,0.528
0,365.261,0.512,0.528
0,365.272,0.512,0.526
0,365.284,0.512,0.524
0,365.293,0.514,0.524
0,365.295,0.516,0.524
0,365.297,0.516,0.522
0,365.304,0.518,0.522
0,365.304,0.518,0.52
0,365.307,0.518,0.522
0,365.308,0.516,0.522
0,365.31,0.514,0.522
0,365.317,0.512,0.522
0,365.337,0.512,0.524
0,365.387,0.514,0.524
0,365.391,0.514,0.526
0,365.398,0.512,0.526
0,365.406,0.514,0.526
0,365.431,0.516,0.526
0,365.436,0.518,0.526
0,365.447,0.516,0.526
0,365.454,0.516,0.528
0,365.459,0.516,0.53
0,365.471,0.516,0.528
0,365.477,0.516,0.53
0,365.478,0.514,0.53
0,365.499,0.514,0.532
0,365.524,0.512,0.532
0,365.539,0.512,0.534
0,365.587,0.51,0.534
0,365.592,0.51,0.532
0,365.593,0.51,0.534
0,365.594,0.508,0.534
0,365.605,0.51,0.534
0,365.611,0.508,0.534
0,365.614,0.51,0.534
0,365.62,0.51,0.532
0,365.624,0.51,0.534
0,365.63,0.51,0.536
0,365.643,0.51,0.538
0,365.644,0.512,0.538
0,365.648,0.512,0.54
0,365.657,0.512,0.542
0,365.665,0.51,0.542
0,365.688,0.508,0.542
0,365.692,0.506,0.542
0,365.694,0.504,0.542
0,365.71,0.502,0.542
0,365.728,0.502,0.544
0,365.739,0.504,0.544
0,365.75,0.504,0.542
0,365.754,0.504,0.54
0,365.756,0.506,0.54
0,365.76,0.504,0.54
0,365.762,0.502,0.54
0,365.765,0.504,0.54
0,365.793,0.504,0.542
0,365.833,0.506,0.542
0,365.886,0.506,0.54
0,365.919,0.504,0.54
0,365.959,0.504,0.542
0,365.975,0.504,0.54
0,366.025,0.504,0.542
0,366.05,0.502,0.542
0,366.061,0.502,0.544
0,366.065,0.5,0.544
0,366.067,0.498,0.544
0,366.074,0.5,0.544
0,366.075,0.5,0.546
0,366.079,0.5,0.548
0,366.088,0.502,0.548
0,366.106,0.502,0.55
0,366.112,0.502,0.548
0,366.119,0.502,0.55
0,366.137,0.502,0.552
0,366.138,0.5,0.552
0,366.154,0.5,0.554
0,366.159,0.5,0.552
0,366.169,0.5,0.55
0,366.182,0.5,0.548
0,366.209,0.498,0.548
0,366.226,0.498,0.546
0,366.227,0.498,0.544
0,366.235,0.498,0.542
0,366.237,0.498,0.544
0,366.238,0.498,0.546
0,366.275,0.498,0.548
0,366.276,0.496,0.548
0,366.281,0.496,0.55
0,366.288,0.494,0.55
0,366.292,0.496,0.55
0,366.294,0.496,0.548
0,366.298,0.498,0.548
0,366.318,0.5,0.548
0,366.33,0.5,0.55
0,366.333,0.502,0.55
0,366.346,0.504,0.55
0,366.363,0.504,0.552
0,366.368,0.504,0.554
0,366.371,0.502,0.554
0,366.381,0.504,0.554
0,366.385,0.502,0.554
0,366.403,0.502,0.552
0,366.41,0.502,0.55
0,366.417,0.502,0.552
0,366.43,0.504,0.552
0,366.438,0.504,0.55
0,366.438,0.504,0.552
0,366.441,0.504,0.55
0,366.448,0.504,0.548
0,366.455,0.504,0.546
0,366.462,0.504,0.548
0,366.468,0.502,0.548
0,366.472,0.5,0.548
0,366.48,0.502,0.548
0,366.491,0.502,0.55
0,366.506,0.502,0.548
0,366.509,0.504,0.548
0,366.514,0.504,0.546
0,366.531,0.506,0.546
0,366.542,0.506,0.548
0,366.546,0.508,0.548
0,366.546,0.508,0.55
0,366.553,0.506,0.55
0,366.56,0.506,0.548
0,366.57,0.508,0.548
0,366.593,0.506,0.548
0,366.595,0.506,0.55
0,366.607,0.508,0.55
0,366.616,0.508,0.548
0,366.617,0.508,0.546
0,366.634,0.508,0.544
0,366.643,0.508,0.542
0,366.644,0.51,0.542
0,366.649,0.512,0.542
0,366.649,0.512,0.544
0,366.688,0.512,0.546
0,366.707,0.51,0.546
0,366.709,0.508,0.546
0,366.714,0.51,0.546
0,366.719,0.508,0.546
0,366.725,0.508,0.548
0,366.728,0.508,0.55
0,366.734,0.508,0.552
0,366.768,0.51,0.552
0,366.776,0.512,0.552
0,366.781,0.512,0.55
0,366.784,0.512,0.552
0,366.787,0.514,0.552
0,366.793,0.516,0.552
0,366.794,0.514,0.552
0,366.808,0.514,0.554
0,366.815,0.514,0.556
0,366.819,0.514,0.554
0,366.822,0.514,0.556
0,366.826,0.514,0.558
0,366.836,0.516,0.558
0,366.856,0.514,0.558
0,366.864,0.516,0.558
0,366.867,0.516,0.556
0,366.874,0.518,0.556
0,366.879,0.52,0.556
0,366.894,0.52,0.558
0,366.899,0.52,0.556
0,366.907,0.522,0.556
0,366.914,0.52,0.556
0,366.917,0.52,0.558
0,366.958,0.522,0.558
0,366.97,0.522,0.56
0,366.97,0.524,0.56
0,366.971,0.522,0.56
0,366.975,0.524,0.56
0,367.01,0.522,0.56
0,367.031,0.524,0.56
0,367.033,0.524,0.558
0,367.038,0.524,0.56
0,367.038,0.522,0.56
0,367.039,0.522,0.562
0,367.079,0.522,0.564
0,367.079,0.524,0.564
0,367.081,0.522,0.564
0,367.084,0.524,0.564
0,367.093,0.522,0.564
0,367.094,0.52,0.564
0,367.098,0.518,0.564
0,367.099,0.52,0.564
0,367.104,0.522,0.564
0,367.109,0.524,0.564
0,367.112,0.526,0.564
0,367.114,0.528,0.564
0,367.116,0.526,0.564
0,367.117,0.526,0.562
0,367.122,0.524,0.562
0,367.136,0.526,0.562
0,367.158,0.526,0.56
0,367.166,0.524,0.56
0,367.168,0.526,0.56
0,367.168,0.526,0.562
0,367.169,0.526,0.56
0,367.172,0.526,0.562
0,367.179,0.528,0.562
0,367.184,0.528,0.56
0,367.193,0.528,0.558
0,367.204,0.526,0.558
0,367.243,0.524,0.558
0,367.243,0.524,0.56
0,367.254,0.524,0.558
0,367.259,0.524,0.56
0,367.261,0.522,0.56
0,367.264,0.524,0.56
0,367.266,0.522,0.56
0,367.272,0.524,0.56
0,367.273,0.524,0.562
0,367.273,0.524,0.564
0,367.275,0.524,0.566
0,367.278,0.526,0.566
0,367.29,0.526,0.564
0,367.302,0.526,0.562
0,367.309,0.526,0.564
0,367.314,0.528,0.564
0,367.333,0.528,0.562
0,367.336,0.526,0.562
0,367.345,0.528,0.562
0,367.345,0.528,0.56
0,367.349,0.526,0.56
0,367.363,0.526,0.562
0,367.369,0.526,0.564
0,367.371,0.528,0.564
0,367.429,0.53,0.564
0,367.439,0.53,0.566
0,367.446,0.528,0.566
0,367.447,0.53,0.566
0,367.461,0.528,0.566
0,367.49,0.528,0.564
0,367.495,0.528,0.562
0,367.499,0.53,0.562
0,367.51,0.53,0.56
0,367.516,0.528,0.56
0,367.522,0.53,0.56
0,367.526,0.53,0.558
0,367.53,0.532,0.558
0,367.536,0.532,0.56
0,367.544,0.53,0.56
0,367.55,0.53,0.558
0,367.554,0.528,0.558
0,367.565,0.526,0.558
0,367.567,0.526,0.56
0,367.572,0.524,0.56
0,367.573,0.524,0.562
0,367.586,0.522,0.562
0,367.591,0.524,0.562
0,367.604,0.522,0.562
0,367.607,0.522,0.56
0,367.622,0.522,0.558
0,367.645,0.522,0.56
0,367.65,0.524,0.56
0,367.677,0.526,0.56
0,367.686,0.526,0.558
0,367.688,0.524,0.558
0,367.689,0.524,0.56
0,367.689,0.526,0.56
0,367.703,0.528,0.56
0,367.705,0.53,0.56
0,367.717,0.532,0.56
0,367.72,0.532,0.558
0,367.729,0.532,0.56
0,367.742,0.532,0.562
0,367.745,0.534,0.562
0,367.782,0.534,0.564
0,367.788,0.534,0.566
0,367.815,0.532,0.566
0,367.817,0.534,0.566
0,367.818,0.532,0.566
0,367.844,0.534,0.566
0,367.85,0.534,0.568
0,367.855,0.534,0.57
0,367.857,0.532,0.57
0,367.898,0.534,0.57
0,367.908,0.534,0.572
0,367.919,0.534,0.574
0,367.942,0.534,0.576
